Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Day,Month
2024-07-13,15:06:00,CNR4115652732,Success,CID254961,Auto,Kadugodi,Marathahalli,133,80,,,Yes,"Vehicle Breakdown",236,UPI,14,4.3,4.9,Saturday,July
2024-07-15,22:28:00,CNR3690217556,Success,CID509851,"Prime SUV","RT Nagar",Jayanagar,287,115,,,No,,391,Cash,32,3.3,4.9,Monday,July
2024-07-09,03:16:00,CNR2638876488,Success,CID983094,"Prime SUV",Malleshwaram,Kadugodi,280,60,,,No,,263,UPI,20,4.5,3.3,Tuesday,July
2024-07-15,08:40:00,CNR8846931289,Success,CID801351,eBike,Whitefield,"RT Nagar",35,145,,,No,,898,UPI,49,3.6,5,Monday,July
2024-07-09,21:10:00,CNR5562922611,Success,CID151736,Auto,"Langford Town",Padmanabhanagar,161,25,,,No,,1960,UPI,7,3.8,5,Tuesday,July
2024-07-29,18:33:00,CNR6640502104,Success,CID633242,Bike,Peenya,Malleshwaram,203,140,,,No,,2690,"Credit Card",29,4.8,3.1,Monday,July
2024-07-26,09:50:00,CNR9794311720,Success,CID741144,eBike,"Magadi Road",Indiranagar,238,80,,,No,,394,Cash,3,3.4,4.7,Friday,July
2024-07-09,14:18:00,CNR8283238003,Success,CID685598,Mini,"BTM Layout","BTM Layout",119,85,,,No,,354,Cash,2,4.5,3.1,Tuesday,July
2024-07-01,15:30:00,CNR6632811203,Success,CID745209,"Prime Plus",Peenya,Devanahalli,98,115,,,No,,207,UPI,45,4,3.2,Monday,July
2024-07-20,18:58:00,CNR2556058559,Success,CID918776,"Prime Plus",Indiranagar,"JP Nagar",56,35,,,No,,274,UPI,29,4.2,4.6,Saturday,July
2024-07-29,20:32:00,CNR6958570718,Success,CID161077,Auto,Banashankari,Padmanabhanagar,224,105,,,No,,122,UPI,2,4.7,3.6,Monday,July
2024-07-04,15:58:00,CNR5288739121,Success,CID549281,"Prime Sedan",Chickpet,Koramangala,245,40,,,No,,997,Cash,33,4.5,4.3,Thursday,July
2024-07-10,03:58:00,CNR7124194848,Success,CID251407,"Prime Sedan","Mysore Road",Shantinagar,224,145,,,No,,378,UPI,8,4.1,3.8,Wednesday,July
2024-07-29,08:35:00,CNR4731042042,Success,CID620411,"Prime SUV",Jayanagar,"MG Road",35,45,,,No,,256,UPI,33,3.4,3.3,Monday,July
2024-07-14,06:57:00,CNR5531122057,Success,CID671003,"Prime SUV","Magadi Road",Hebbal,56,125,,,No,,431,Cash,26,4.9,3.2,Sunday,July
2024-07-02,23:06:00,CNR9682170990,Success,CID692138,"Prime Sedan",Yeshwanthpur,Chamarajpet,175,65,,,No,,156,Cash,25,4.7,4.4,Tuesday,July
2024-07-12,08:08:00,CNR5862976811,Success,CID578920,eBike,"Hosur Road","Hosur Road",259,35,,,No,,350,"Credit Card",36,3.1,4.6,Friday,July
2024-07-07,16:02:00,CNR2510841958,Success,CID267197,Mini,Chamarajpet,Hennur,308,55,,,No,,134,UPI,16,3.5,3.7,Sunday,July
2024-07-14,03:49:00,CNR5418512309,Success,CID144696,"Prime Sedan","Hosur Road",Nagarbhavi,56,50,,,No,,157,Cash,41,4.4,4,Sunday,July
2024-07-28,10:51:00,CNR3560790363,Success,CID499343,"Prime Plus",Hulimavu,"Richmond Town",133,45,,,No,,369,Cash,41,4.9,3.5,Sunday,July
2024-07-25,21:38:00,CNR6380674295,Success,CID187317,Bike,Majestic,"Richmond Town",280,65,,,No,,470,Cash,41,3.7,3.6,Thursday,July
2024-07-20,12:19:00,CNR5359152857,Success,CID815486,Auto,Majestic,Jayanagar,238,95,,,No,,1863,Cash,18,4.6,4.8,Saturday,July
2024-07-27,02:25:00,CNR9874391527,Success,CID588779,"Prime Plus","HSR Layout",Nagarbhavi,91,125,,,No,,171,UPI,17,3.5,4.5,Saturday,July
2024-07-12,14:26:00,CNR4291586533,Success,CID254419,Bike,Yelahanka,"Tumkur Road",196,90,,,No,,300,Cash,3,4.1,3.2,Friday,July
2024-07-26,10:54:00,CNR8680006638,Success,CID565488,Mini,"Bannerghatta Road",Shantinagar,280,40,,,No,,151,UPI,5,3.8,4.2,Friday,July
2024-07-23,23:34:00,CNR6927761986,Success,CID136343,"Prime Sedan",Varthur,Chickpet,301,120,,,No,,2326,Cash,2,4.9,3.7,Tuesday,July
2024-07-15,20:46:00,CNR4926938651,Success,CID632021,"Prime Plus","Langford Town",Shantinagar,203,30,,,No,,616,Cash,15,4,3,Monday,July
2024-07-15,22:56:00,CNR4640843300,Success,CID159034,Auto,Kammanahalli,Kengeri,210,80,,,No,,196,UPI,1,4,3.8,Monday,July
2024-07-13,03:47:00,CNR7994852936,Success,CID561638,"Prime Plus","Sarjapur Road","Rajarajeshwari Nagar",245,55,,,No,,239,UPI,10,3.5,3.9,Saturday,July
2024-07-24,22:59:00,CNR6593071205,Success,CID329693,Mini,Shantinagar,"Magadi Road",182,55,,,No,,299,Cash,7,3.5,3.6,Wednesday,July
2024-07-02,09:08:00,CNR2294830397,Success,CID503762,Mini,"MG Road",Jayanagar,301,105,,,No,,1113,UPI,37,3.7,3.6,Tuesday,July
2024-07-18,13:43:00,CNR6962674730,Success,CID428189,eBike,"KR Puram",Kengeri,301,75,,,No,,367,UPI,9,3.4,3.7,Thursday,July
2024-07-11,06:13:00,CNR4238536614,Success,CID365319,Mini,Basavanagudi,Ulsoor,224,95,,,No,,300,Cash,49,3.2,4.3,Thursday,July
2024-07-07,11:31:00,CNR1241153496,Success,CID696951,Bike,Hennur,"Hosur Road",189,90,,,No,,418,UPI,42,4.1,4.3,Sunday,July
2024-07-25,04:41:00,CNR3881856904,Success,CID402275,eBike,Bellandur,Indiranagar,105,145,,,No,,564,UPI,15,3.1,4.6,Thursday,July
2024-07-27,10:28:00,CNR2747426513,Success,CID813045,Bike,Shantinagar,Ulsoor,182,90,,,No,,281,Cash,23,3.6,4.6,Saturday,July
2024-07-15,02:18:00,CNR7170435875,Success,CID588823,Mini,"Bannerghatta Road",Vijayanagar,70,50,,,No,,264,UPI,19,4.8,3.3,Monday,July
2024-07-11,05:49:00,CNR1301162276,Success,CID867336,Mini,Indiranagar,Marathahalli,70,70,,,No,,192,"Credit Card",35,3.6,3.6,Thursday,July
2024-07-13,14:32:00,CNR1503657417,Success,CID987467,eBike,"Langford Town",Yelahanka,112,35,,,No,,793,Cash,30,4,3.6,Saturday,July
2024-07-01,13:30:00,CNR5935491607,Success,CID305813,Auto,Yeshwanthpur,"Sarjapur Road",49,145,,,No,,767,UPI,4,4.7,4.5,Monday,July
2024-07-11,05:10:00,CNR5625334959,Success,CID707875,eBike,Nagarbhavi,Majestic,91,70,,,Yes,"Vehicle Breakdown",843,UPI,39,4.2,4.3,Thursday,July
2024-07-28,13:33:00,CNR7533976288,Success,CID546742,Bike,"KR Puram",Shantinagar,56,110,,,Yes,"Vehicle Breakdown",294,UPI,46,4.1,3.2,Sunday,July
2024-07-03,19:38:00,CNR8548418387,Success,CID859938,eBike,Hennur,"Magadi Road",231,125,,,No,,968,UPI,39,4.1,4.9,Wednesday,July
2024-07-22,06:08:00,CNR2121139175,Success,CID743649,"Prime SUV",Chickpet,"Langford Town",196,25,,,No,,182,UPI,21,3.4,3.8,Monday,July
2024-07-26,14:34:00,CNR2140958207,Success,CID963106,"Prime Sedan",Varthur,Hennur,35,105,,,Yes,"Customer Demand",1784,Cash,46,4.8,4.5,Friday,July
2024-07-12,20:11:00,CNR7249454064,Success,CID235370,Mini,Chamarajpet,Padmanabhanagar,42,70,,,No,,223,UPI,39,4.7,3,Friday,July
2024-07-11,01:39:00,CNR7642555827,Success,CID351515,eBike,Peenya,"Langford Town",42,65,,,No,,442,UPI,21,3.6,4.5,Thursday,July
2024-07-03,15:12:00,CNR1363573137,Success,CID234225,eBike,Varthur,Hulimavu,245,35,,,No,,259,Cash,30,3.1,4.9,Wednesday,July
2024-07-15,03:50:00,CNR7099723649,Success,CID402097,"Prime Plus","Sarjapur Road",Banashankari,112,40,,,No,,241,UPI,13,5,3.7,Monday,July
2024-07-05,03:15:00,CNR2412183445,Success,CID866861,eBike,"Langford Town",Chamarajpet,294,70,,,No,,351,Cash,29,4.8,4.6,Friday,July
2024-07-24,08:50:00,CNR6500239066,Success,CID834683,"Prime SUV",Jayanagar,Shantinagar,245,100,,,No,,478,Cash,18,4.6,4.5,Wednesday,July
2024-07-29,07:56:00,CNR1451151428,Success,CID717462,Bike,"HSR Layout",Ulsoor,161,60,,,No,,2954,Cash,42,3,4.7,Monday,July
2024-07-26,14:39:00,CNR4016915474,Success,CID696746,Mini,"Cox Town","RT Nagar",147,135,,,No,,380,Cash,18,4.4,4.4,Friday,July
2024-07-06,09:46:00,CNR2811278043,Success,CID226194,"Prime Plus","Magadi Road",Indiranagar,182,110,,,No,,483,Cash,9,4.2,3.3,Saturday,July
2024-07-22,04:14:00,CNR2175339857,Success,CID313647,"Prime Sedan","Rajarajeshwari Nagar",Devanahalli,259,25,,,No,,537,Cash,14,4.5,3.3,Monday,July
2024-07-25,06:22:00,CNR3207180827,Success,CID928479,eBike,Kadugodi,Chamarajpet,84,60,,,No,,176,Cash,23,4.5,3.8,Thursday,July
2024-07-06,08:53:00,CNR5853071058,Success,CID748200,"Prime Sedan","Hosur Road",Padmanabhanagar,273,85,,,No,,2771,UPI,36,3.3,4.9,Saturday,July
2024-07-11,09:07:00,CNR6675335391,Success,CID974849,"Prime Plus",Hebbal,Kengeri,294,45,,,No,,833,Cash,25,3.9,4.1,Thursday,July
2024-07-27,17:21:00,CNR3807567773,Success,CID787599,eBike,"KR Puram",Nagarbhavi,126,135,,,No,,327,UPI,39,4.7,3.7,Saturday,July
2024-07-10,18:50:00,CNR1033929354,Success,CID731890,Auto,Basavanagudi,Whitefield,231,30,,,No,,187,UPI,5,4.2,4.1,Wednesday,July
2024-07-07,09:30:00,CNR4186150113,Success,CID572008,"Prime Plus",Basavanagudi,"Frazer Town",308,65,,,No,,105,Cash,15,3.4,3.5,Sunday,July
2024-07-23,01:59:00,CNR9987156465,Success,CID551102,"Prime SUV",Kammanahalli,Malleshwaram,112,55,,,No,,881,UPI,22,4.2,3.5,Tuesday,July
2024-07-02,06:47:00,CNR4475519498,Success,CID690978,"Prime Sedan","KR Puram",Kadugodi,84,105,,,No,,349,Cash,1,3,4.7,Tuesday,July
2024-07-11,07:16:00,CNR3452857465,Success,CID504531,Mini,Majestic,Nagarbhavi,168,130,,,No,,309,Cash,22,3.1,3,Thursday,July
2024-07-24,17:10:00,CNR9592069812,Success,CID812836,"Prime Plus",Varthur,Kengeri,161,140,,,No,,497,UPI,3,4.9,4.7,Wednesday,July
2024-07-15,09:44:00,CNR3299883445,Success,CID640900,"Prime SUV","RT Nagar","Langford Town",294,140,,,No,,302,Cash,5,3.5,4.8,Monday,July
2024-07-07,06:52:00,CNR2569642974,Success,CID318940,Bike,"Frazer Town",Hennur,238,120,,,No,,447,Cash,42,3.3,3.9,Sunday,July
2024-07-30,07:53:00,CNR4668233825,Success,CID220992,eBike,Basavanagudi,"Mysore Road",203,85,,,No,,906,Cash,42,4,3.2,Tuesday,July
2024-07-19,18:24:00,CNR8663381426,Success,CID231839,"Prime Plus",Varthur,Indiranagar,105,60,,,Yes,"Other Issue",1577,Cash,26,4.3,3,Friday,July
2024-07-02,17:52:00,CNR8060271933,Success,CID158836,Auto,Yeshwanthpur,"Rajarajeshwari Nagar",252,60,,,No,,2891,Cash,17,3,3.9,Tuesday,July
2024-07-08,17:33:00,CNR7816906268,Success,CID969541,"Prime SUV","Langford Town","JP Nagar",210,75,,,No,,246,Cash,44,4.1,3.7,Monday,July
2024-07-13,12:08:00,CNR9418151005,Success,CID620356,"Prime Sedan","Ramamurthy Nagar","BTM Layout",210,45,,,No,,361,Cash,25,3.1,3.8,Saturday,July
2024-07-28,17:26:00,CNR3354977507,Success,CID481296,"Prime Sedan","Mysore Road",Padmanabhanagar,294,125,,,No,,370,Cash,47,4.4,4.2,Sunday,July
2024-07-02,04:38:00,CNR4723528203,Success,CID130760,"Prime Plus",Devanahalli,"Langford Town",35,80,,,No,,446,Cash,48,5,4.9,Tuesday,July
2024-07-12,18:14:00,CNR7646891250,Success,CID641708,"Prime SUV","Hosur Road",Kadugodi,175,35,,,No,,114,Cash,27,4.9,3.6,Friday,July
2024-07-27,00:24:00,CNR1163011960,Success,CID401429,Mini,Devanahalli,Padmanabhanagar,98,70,,,No,,440,UPI,38,3.9,3.3,Saturday,July
2024-07-27,08:33:00,CNR3518399672,Success,CID211934,"Prime SUV",Peenya,"BTM Layout",133,125,,,No,,520,Cash,23,4.9,4.6,Saturday,July
2024-07-18,17:19:00,CNR1678792110,Success,CID897029,"Prime Plus",Kadugodi,"Ramamurthy Nagar",168,85,,,No,,261,Cash,27,4.7,3.3,Thursday,July
2024-07-15,13:58:00,CNR8826796446,Success,CID558247,eBike,Kadugodi,Majestic,98,45,,,No,,246,Cash,17,4.2,4.4,Monday,July
2024-07-03,09:22:00,CNR9260564057,Success,CID964048,Auto,Varthur,Chamarajpet,91,45,,,No,,290,UPI,18,4.6,4.5,Wednesday,July
2024-07-11,17:58:00,CNR8537530896,Success,CID350119,Bike,"BTM Layout",Rajajinagar,119,75,,,No,,486,UPI,28,3.4,4,Thursday,July
2024-07-23,12:31:00,CNR5724973363,Success,CID146196,Mini,Koramangala,"Langford Town",196,40,,,No,,904,Cash,49,3.5,4.2,Tuesday,July
2024-07-17,00:16:00,CNR7433465424,Success,CID668820,eBike,Banashankari,Hebbal,203,30,,,No,,2418,UPI,14,3.1,3.2,Wednesday,July
2024-07-25,21:37:00,CNR6345116675,Success,CID912775,Mini,Hebbal,Varthur,189,25,,,No,,505,Cash,33,4.9,3.2,Thursday,July
2024-07-07,02:24:00,CNR4444802368,Success,CID468129,Mini,Chamarajpet,"Sarjapur Road",189,130,,,No,,502,UPI,1,3.1,3.6,Sunday,July
2024-07-09,20:50:00,CNR4011078992,Success,CID762965,Mini,Indiranagar,Shivajinagar,238,100,,,No,,307,UPI,38,4.2,3,Tuesday,July
2024-07-13,17:58:00,CNR4394931759,Success,CID108740,"Prime SUV","Frazer Town","Bannerghatta Road",168,40,,,No,,832,UPI,26,3.2,3.8,Saturday,July
2024-07-28,18:00:00,CNR3858211809,Success,CID358299,"Prime Plus",Hebbal,"Magadi Road",126,75,,,No,,157,UPI,16,3.3,3.4,Sunday,July
2024-07-17,07:19:00,CNR1657136093,Success,CID963128,Auto,Padmanabhanagar,"Tumkur Road",189,110,,,No,,366,UPI,12,4.5,4.4,Wednesday,July
2024-07-01,12:52:00,CNR9599775169,Success,CID422313,Mini,Varthur,Peenya,35,125,,,No,,667,UPI,9,3.4,3.5,Monday,July
2024-07-12,18:14:00,CNR6822722333,Success,CID364047,Bike,Majestic,Koramangala,294,45,,,No,,327,Cash,16,3.2,3.2,Friday,July
2024-07-13,01:16:00,CNR5597207665,Success,CID506940,Mini,Jayanagar,Padmanabhanagar,42,115,,,No,,179,UPI,36,4.1,4.3,Saturday,July
2024-07-16,03:44:00,CNR8539623811,Success,CID686344,Bike,Bellandur,Varthur,112,40,,,No,,149,"Credit Card",15,4.9,4.2,Tuesday,July
2024-07-27,22:32:00,CNR7846010998,Success,CID356084,"Prime Plus",Whitefield,Indiranagar,168,70,,,No,,399,Cash,30,3,4.4,Saturday,July
2024-07-02,14:29:00,CNR4120239587,Success,CID177697,Auto,Marathahalli,Hennur,77,30,,,No,,2377,Cash,3,3.1,4.4,Tuesday,July
2024-07-23,14:23:00,CNR4377510578,Success,CID539536,Auto,Basavanagudi,Jayanagar,259,75,,,No,,332,UPI,4,4.3,3.9,Tuesday,July
2024-07-26,08:17:00,CNR7061152526,Success,CID853214,"Prime SUV",Nagarbhavi,"Mysore Road",273,60,,,No,,669,Cash,34,4.9,4.6,Friday,July
2024-07-26,09:50:00,CNR3001011714,Success,CID440482,Bike,Chamarajpet,Bellandur,147,110,,,No,,371,UPI,35,3.9,3.2,Friday,July
2024-07-15,14:06:00,CNR5010675215,Success,CID525737,Bike,Shantinagar,"JP Nagar",70,65,,,No,,234,UPI,13,3.7,3.4,Monday,July
2024-07-05,09:18:00,CNR8717202067,Success,CID533261,Mini,Malleshwaram,Ulsoor,56,75,,,Yes,"Other Issue",2347,Cash,37,3.2,3.1,Friday,July
2024-07-28,15:59:00,CNR5851858262,Success,CID568622,"Prime SUV","Tumkur Road",Vijayanagar,252,50,,,No,,771,Cash,19,4.1,4.6,Sunday,July
2024-07-25,00:03:00,CNR1648029636,Success,CID526862,eBike,Kammanahalli,Kengeri,126,105,,,No,,460,Cash,34,3.8,4.5,Thursday,July
2024-07-16,04:10:00,CNR5511693115,Success,CID246127,eBike,"Sahakar Nagar",Shantinagar,168,100,,,No,,160,Cash,32,4.9,5,Tuesday,July
2024-07-23,12:03:00,CNR5674571210,Success,CID522396,Bike,Padmanabhanagar,Yelahanka,126,80,,,No,,345,Cash,20,4.7,3.2,Tuesday,July
2024-07-18,21:57:00,CNR3935532453,Success,CID311617,Mini,Whitefield,"RT Nagar",196,110,,,No,,144,Cash,10,4.5,4,Thursday,July
2024-07-14,11:34:00,CNR2392544707,Success,CID882457,Bike,"Magadi Road","RT Nagar",119,80,,,No,,169,UPI,5,3.8,3.5,Sunday,July
2024-07-28,21:56:00,CNR2271463214,Success,CID599071,"Prime Sedan",Majestic,"MG Road",175,115,,,No,,414,UPI,9,3.9,5,Sunday,July
2024-07-20,18:54:00,CNR8602414822,Success,CID749991,Bike,Hebbal,Jayanagar,140,60,,,No,,127,Cash,39,3.4,3.7,Saturday,July
2024-07-04,14:25:00,CNR2157726983,Success,CID838467,Bike,Banashankari,"Rajarajeshwari Nagar",63,35,,,No,,137,UPI,40,4.4,3.3,Thursday,July
2024-07-27,14:26:00,CNR7699321539,Success,CID285079,eBike,Padmanabhanagar,Kengeri,168,145,,,No,,764,Cash,32,4.5,3.6,Saturday,July
2024-07-09,00:01:00,CNR9895951697,Success,CID752433,"Prime SUV","Frazer Town",Indiranagar,294,55,,,No,,1687,UPI,26,3.5,3,Tuesday,July
2024-07-24,07:32:00,CNR4934474605,Success,CID153324,"Prime Sedan",Devanahalli,Shivajinagar,56,50,,,No,,124,Cash,20,4.1,4.3,Wednesday,July
2024-07-26,00:19:00,CNR4582644372,Success,CID766819,Mini,Nagarbhavi,Hebbal,56,55,,,No,,270,UPI,9,3.4,3.8,Friday,July
2024-07-20,20:26:00,CNR9713030837,Success,CID437480,Mini,Hebbal,"Bannerghatta Road",161,95,,,No,,741,Cash,34,4.3,4.8,Saturday,July
2024-07-30,15:55:00,CNR5460571675,Success,CID618095,"Prime Plus",Hennur,"Cox Town",56,75,,,Yes,"Other Issue",240,Cash,36,3.3,3.8,Tuesday,July
2024-07-16,15:22:00,CNR5861631112,Success,CID253091,"Prime SUV","Hosur Road",Basavanagudi,231,140,,,No,,379,Cash,18,4.6,4,Tuesday,July
2024-07-23,17:57:00,CNR5929260418,Success,CID542720,eBike,Yelahanka,"Sarjapur Road",42,70,,,No,,368,Cash,16,3.8,4.8,Tuesday,July
2024-07-13,00:00:00,CNR7946943575,Success,CID880059,"Prime SUV",Basavanagudi,"Frazer Town",210,65,,,No,,1414,UPI,43,4.2,4.3,Saturday,July
2024-07-23,00:28:00,CNR5051759117,Success,CID261522,Mini,Jayanagar,"Richmond Town",294,50,,,No,,138,UPI,14,3.9,4,Tuesday,July
2024-07-05,02:39:00,CNR1324424152,Success,CID720191,"Prime SUV","Electronic City","KR Puram",294,80,,,No,,122,"Credit Card",49,3.9,4.1,Friday,July
2024-07-05,08:58:00,CNR8326737862,Success,CID840465,eBike,"HSR Layout",Majestic,147,125,,,No,,979,Cash,37,4.4,4.8,Friday,July
2024-07-28,20:33:00,CNR9970801459,Success,CID815134,Mini,Padmanabhanagar,Nagarbhavi,35,55,,,No,,571,Cash,33,4.6,4.2,Sunday,July
2024-07-14,11:20:00,CNR4074303974,Success,CID253631,"Prime Sedan","Richmond Town","Cox Town",140,80,,,No,,257,UPI,14,4.1,4.4,Sunday,July
2024-07-03,18:07:00,CNR8824450001,Success,CID928075,Bike,Marathahalli,"HSR Layout",196,135,,,No,,211,Cash,47,4.5,3.7,Wednesday,July
2024-07-09,05:37:00,CNR3607133751,Success,CID354493,"Prime Sedan",Chamarajpet,Kadugodi,119,25,,,No,,496,"Debit Card",1,3.3,3.8,Tuesday,July
2024-07-18,20:19:00,CNR5028905981,Success,CID397913,Auto,Koramangala,"RT Nagar",210,30,,,No,,302,Cash,13,4,3.6,Thursday,July
2024-07-24,22:41:00,CNR2982017931,Success,CID914929,eBike,Hebbal,"JP Nagar",266,25,,,No,,297,Cash,3,4,4.2,Wednesday,July
2024-07-17,10:45:00,CNR8221861944,Success,CID653475,Mini,"Langford Town",Whitefield,252,125,,,No,,407,UPI,40,4.1,4.2,Wednesday,July
2024-07-24,20:26:00,CNR1309001244,Success,CID113610,"Prime Plus","Sahakar Nagar",Ulsoor,77,125,,,No,,921,Cash,17,3.6,4.9,Wednesday,July
2024-07-03,08:53:00,CNR1821101510,Success,CID898125,Bike,Nagarbhavi,Rajajinagar,273,35,,,No,,264,UPI,19,3.6,4.5,Wednesday,July
2024-07-02,06:53:00,CNR4018176842,Success,CID354824,Bike,"MG Road",Malleshwaram,182,100,,,No,,542,Cash,21,3.4,5,Tuesday,July
2024-07-16,02:48:00,CNR5210593343,Success,CID529358,"Prime SUV",Majestic,"JP Nagar",224,95,,,No,,278,"Credit Card",1,3.5,4.4,Tuesday,July
2024-07-10,22:10:00,CNR1159682289,Success,CID247367,Mini,"Magadi Road",Banashankari,224,95,,,No,,315,Cash,17,4.5,4.7,Wednesday,July
2024-07-02,05:08:00,CNR2691528740,Success,CID824241,"Prime SUV",Kengeri,Banashankari,112,105,,,No,,655,UPI,43,4.9,3.6,Tuesday,July
2024-07-26,22:18:00,CNR5162807371,Success,CID432260,"Prime Sedan",Ulsoor,Shantinagar,280,100,,,No,,392,Cash,48,4.5,4,Friday,July
2024-07-11,13:13:00,CNR7306486573,Success,CID301570,"Prime Plus",Majestic,Nagarbhavi,245,80,,,No,,170,Cash,9,3.7,3.6,Thursday,July
2024-07-10,10:34:00,CNR8654107455,Success,CID857765,Mini,"RT Nagar",Kammanahalli,35,120,,,No,,340,UPI,36,4.2,4.6,Wednesday,July
2024-07-05,00:54:00,CNR2400819336,Success,CID234852,Mini,Chickpet,"Sarjapur Road",280,80,,,No,,931,UPI,14,4.8,4.9,Friday,July
2024-07-23,21:42:00,CNR4482505232,Success,CID757905,Bike,Yelahanka,Devanahalli,77,60,,,No,,229,Cash,31,3.3,3.8,Tuesday,July
2024-07-03,15:55:00,CNR8557572100,Success,CID918267,Bike,Bellandur,Majestic,133,120,,,No,,199,UPI,46,4.3,4.2,Wednesday,July
2024-07-18,17:07:00,CNR9214764352,Success,CID782675,Mini,Majestic,Basavanagudi,196,120,,,No,,496,UPI,12,3.2,4.5,Thursday,July
2024-07-25,00:06:00,CNR6510208927,Success,CID263205,Bike,Yelahanka,"RT Nagar",231,110,,,No,,675,Cash,40,4.3,3,Thursday,July
2024-07-30,10:05:00,CNR5880204642,Success,CID693873,Bike,"HSR Layout",Ulsoor,266,90,,,No,,428,Cash,15,4.6,3.4,Tuesday,July
2024-07-07,02:03:00,CNR1223137625,Success,CID678963,Bike,Koramangala,Chamarajpet,266,35,,,No,,803,"Debit Card",33,4.7,4.5,Sunday,July
2024-07-22,08:07:00,CNR9582810851,Success,CID222114,Mini,Marathahalli,"Tumkur Road",42,100,,,No,,231,"Credit Card",23,3.9,4.4,Monday,July
2024-07-05,01:56:00,CNR1761538771,Success,CID145324,Bike,"Hosur Road",Marathahalli,259,70,,,No,,140,UPI,47,5,3.1,Friday,July
2024-07-28,08:18:00,CNR3340779324,Success,CID505045,"Prime SUV",Hebbal,Vijayanagar,56,30,,,No,,467,UPI,5,3.6,3.5,Sunday,July
2024-07-25,22:40:00,CNR1725191122,Success,CID354724,"Prime Sedan","BTM Layout",Chickpet,112,125,,,No,,813,UPI,30,4.8,3.9,Thursday,July
2024-07-07,16:26:00,CNR4526803996,Success,CID134033,eBike,Banashankari,Rajajinagar,63,30,,,Yes,"Vehicle Breakdown",341,Cash,5,4.1,3.5,Sunday,July
2024-07-13,14:24:00,CNR9180505755,Success,CID592658,"Prime Plus",Varthur,Koramangala,42,125,,,No,,417,Cash,26,3.2,3.6,Saturday,July
2024-07-02,20:52:00,CNR9884688260,Success,CID852261,"Prime Sedan",Devanahalli,"Sarjapur Road",189,90,,,No,,165,Cash,19,3.1,3.4,Tuesday,July
2024-07-20,10:33:00,CNR5226376643,Success,CID933617,"Prime SUV","Magadi Road",Hennur,91,80,,,No,,254,Cash,6,4.9,3.1,Saturday,July
2024-07-23,07:37:00,CNR8385492718,Success,CID430715,Mini,"BTM Layout","Sahakar Nagar",308,120,,,No,,488,UPI,48,3.2,4,Tuesday,July
2024-07-22,17:22:00,CNR3114544472,Success,CID523267,Bike,"Tumkur Road",Kengeri,203,130,,,No,,183,Cash,40,4,3.4,Monday,July
2024-07-05,06:48:00,CNR8468456061,Success,CID772855,"Prime SUV","HSR Layout",Shantinagar,119,125,,,No,,457,UPI,39,3.6,4.1,Friday,July
2024-07-27,20:44:00,CNR2121848971,Success,CID269779,"Prime Plus","KR Puram","Bannerghatta Road",77,45,,,No,,296,Cash,1,3.9,4.8,Saturday,July
2024-07-24,05:15:00,CNR2140944967,Success,CID849709,"Prime Sedan",Kammanahalli,Banashankari,105,65,,,No,,482,Cash,14,3.9,4,Wednesday,July
2024-07-30,11:36:00,CNR6155829849,Success,CID240276,"Prime SUV","Electronic City","JP Nagar",196,115,,,No,,492,UPI,19,4.5,4.5,Tuesday,July
2024-07-27,10:45:00,CNR3781433308,Success,CID704767,Bike,Kammanahalli,Hulimavu,238,145,,,No,,453,Cash,21,3.1,4.4,Saturday,July
2024-07-03,09:29:00,CNR3743248409,Success,CID529952,Mini,Devanahalli,Shivajinagar,252,45,,,No,,729,Cash,20,3.9,3.8,Wednesday,July
2024-07-11,12:54:00,CNR2008394856,Success,CID751742,Mini,"Richmond Town",Jayanagar,63,70,,,No,,961,Cash,26,3.3,3.5,Thursday,July
2024-07-14,12:32:00,CNR1995456346,Success,CID278721,Bike,"Sahakar Nagar",Nagarbhavi,182,120,,,Yes,"Customer Demand",936,Cash,34,4.6,4.4,Sunday,July
2024-07-16,11:45:00,CNR5891093886,Success,CID572551,Mini,Varthur,Devanahalli,252,75,,,No,,147,UPI,33,3.5,4.6,Tuesday,July
2024-07-15,01:57:00,CNR5429444599,Success,CID308668,Bike,"Richmond Town",Koramangala,273,105,,,No,,829,Cash,9,4.2,4.7,Monday,July
2024-07-19,16:49:00,CNR9125436257,Success,CID298378,"Prime Sedan","JP Nagar","JP Nagar",238,75,,,No,,147,UPI,35,3.1,3.5,Friday,July
2024-07-27,09:56:00,CNR4597076171,Success,CID736687,"Prime Sedan","Mysore Road",Hulimavu,42,110,,,No,,284,Cash,21,4.8,3.4,Saturday,July
2024-07-23,07:46:00,CNR9582943174,Success,CID812194,Mini,"Cox Town",Malleshwaram,147,75,,,No,,130,Cash,12,3.6,3.9,Tuesday,July
2024-07-11,04:01:00,CNR6133920943,Success,CID924932,Auto,Vijayanagar,"RT Nagar",245,50,,,No,,459,Cash,18,3.5,4.7,Thursday,July
2024-07-08,11:45:00,CNR2189297183,Success,CID753949,Mini,Peenya,"Ramamurthy Nagar",98,25,,,No,,915,Cash,12,3.2,4.7,Monday,July
