Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Day,Month
2024-07-07,10:47:00,CNR3511228303,Success,CID233462,eBike,Malleshwaram,"Sahakar Nagar",266,45,,,No,,254,UPI,2,3.8,3.4,Sunday,July
2024-07-12,21:31:00,CNR2301026710,Success,CID498623,Mini,Kengeri,Padmanabhanagar,154,110,,,No,,488,UPI,39,3.1,4.6,Friday,July
2024-07-19,23:17:00,CNR8512315678,Success,CID775930,"Prime SUV",Chickpet,"Electronic City",147,45,,,No,,280,UPI,32,4.4,4.7,Friday,July
2024-07-18,22:02:00,CNR7529759217,Success,CID811609,eBike,"RT Nagar","Richmond Town",42,35,,,No,,494,UPI,9,4,4.9,Thursday,July
2024-07-08,02:42:00,CNR4160833821,Success,CID235412,"Prime Plus","Richmond Town","Sarjapur Road",70,75,,,No,,537,UPI,26,4.7,4.3,Monday,July
2024-07-29,02:13:00,CNR2158759282,Success,CID168682,"Prime SUV",Marathahalli,Kammanahalli,259,25,,,No,,312,UPI,43,4.2,3.6,Monday,July
2024-07-28,16:37:00,CNR6512371895,Success,CID620089,"Prime Plus","BTM Layout","MG Road",203,110,,,No,,406,UPI,17,4,3.9,Sunday,July
2024-07-09,12:38:00,CNR5854375398,Success,CID474614,Bike,Hebbal,"Richmond Town",154,90,,,No,,401,UPI,35,4.5,4.9,Tuesday,July
2024-07-09,05:09:00,CNR9437160514,Success,CID754257,"Prime Sedan","Sahakar Nagar",Yelahanka,252,90,,,No,,462,UPI,34,3.1,3.7,Tuesday,July
2024-07-22,07:12:00,CNR6121188698,Success,CID608082,"Prime Plus","KR Puram",Hulimavu,63,60,,,No,,192,UPI,34,3.5,4.3,Monday,July
2024-07-07,22:09:00,CNR3451956277,Success,CID458570,"Prime Plus","Magadi Road","MG Road",119,120,,,No,,898,UPI,8,3.4,4.7,Sunday,July
2024-07-18,22:53:00,CNR6793396926,Success,CID133332,"Prime Plus","RT Nagar",Banashankari,266,140,,,No,,133,UPI,23,4.2,3.7,Thursday,July
2024-07-14,08:19:00,CNR8007563563,Success,CID536824,"Prime SUV",Bellandur,Chamarajpet,70,120,,,No,,344,UPI,21,3.3,3.2,Sunday,July
2024-07-14,03:40:00,CNR3890716182,Success,CID768333,Bike,Marathahalli,"Tumkur Road",105,130,,,No,,497,UPI,6,3.5,3.5,Sunday,July
2024-07-07,18:39:00,CNR9095100526,Success,CID595323,Bike,"Rajarajeshwari Nagar",Shivajinagar,154,100,,,No,,805,UPI,1,4.1,4.5,Sunday,July
2024-07-13,11:33:00,CNR7237141552,Success,CID505823,"Prime Sedan",Hebbal,"MG Road",252,85,,,No,,225,UPI,46,3.9,3,Saturday,July
2024-07-22,08:34:00,CNR1588257258,Success,CID820547,eBike,Ulsoor,Yeshwanthpur,112,145,,,No,,711,UPI,25,3.4,3.7,Monday,July
2024-07-11,12:47:00,CNR1007722874,Success,CID257931,"Prime Sedan",Majestic,"Bannerghatta Road",231,35,,,No,,452,UPI,11,3.3,3.8,Thursday,July
2024-07-08,09:18:00,CNR1862015447,Success,CID926826,Bike,"Ramamurthy Nagar","KR Puram",217,95,,,No,,180,UPI,5,3.9,4.2,Monday,July
2024-07-21,12:07:00,CNR7544080082,Success,CID616484,"Prime Sedan","Sarjapur Road",Koramangala,161,80,,,No,,415,UPI,46,4.4,4.7,Sunday,July
2024-07-17,11:52:00,CNR5384064830,Success,CID589881,"Prime SUV",Yeshwanthpur,"Mysore Road",231,85,,,No,,420,UPI,41,4.5,4.8,Wednesday,July
2024-07-18,06:57:00,CNR3429708937,Success,CID643277,"Prime Plus","Electronic City","Cox Town",147,30,,,No,,131,UPI,9,3.4,4.1,Thursday,July
2024-07-01,18:57:00,CNR5354482722,Success,CID743547,Mini,"Langford Town","Rajarajeshwari Nagar",77,130,,,Yes,"Vehicle Breakdown",188,UPI,7,4.8,3.5,Monday,July
2024-07-06,05:42:00,CNR5293100004,Success,CID572773,"Prime Plus",Indiranagar,Jayanagar,224,110,,,No,,141,UPI,6,4.1,3.9,Saturday,July
2024-07-05,07:05:00,CNR8308180729,Success,CID918254,eBike,"Bannerghatta Road","Sarjapur Road",105,125,,,No,,150,UPI,33,4.1,3.8,Friday,July
2024-07-25,08:04:00,CNR9080925179,Success,CID244519,Mini,Nagarbhavi,Bellandur,266,125,,,No,,395,UPI,28,4.3,4.1,Thursday,July
2024-07-12,08:38:00,CNR1623458714,Success,CID654887,eBike,Malleshwaram,"HSR Layout",287,25,,,Yes,"Customer Demand",207,UPI,33,3.9,4.7,Friday,July
2024-07-25,06:37:00,CNR2798082327,Success,CID874840,"Prime Sedan",Hulimavu,Chickpet,98,45,,,No,,1220,UPI,13,3.1,3.5,Thursday,July
2024-07-23,17:38:00,CNR9757346152,Success,CID690507,"Prime SUV",Shantinagar,"JP Nagar",133,115,,,No,,930,UPI,20,3.6,4.2,Tuesday,July
2024-07-26,06:17:00,CNR4149994866,Success,CID947964,"Prime Sedan",Majestic,Nagarbhavi,231,85,,,No,,1594,UPI,12,4.2,4.3,Friday,July
2024-07-03,19:26:00,CNR8990953148,Success,CID692096,eBike,"Rajarajeshwari Nagar",Indiranagar,189,145,,,Yes,"Customer Demand",2990,UPI,14,4.6,4.5,Wednesday,July
2024-07-04,20:26:00,CNR7623310608,Success,CID440266,Auto,Hennur,"Frazer Town",56,105,,,No,,631,UPI,16,4.1,3.2,Thursday,July
2024-07-16,17:17:00,CNR8857175450,Success,CID448644,"Prime SUV",Ulsoor,Kengeri,294,85,,,No,,806,UPI,2,3.3,4.7,Tuesday,July
2024-07-19,10:30:00,CNR2376301376,Success,CID254563,"Prime Plus","RT Nagar",Koramangala,63,120,,,No,,2588,UPI,29,4.4,4,Friday,July
2024-07-26,01:00:00,CNR5094887797,Success,CID164144,Auto,Yeshwanthpur,Yeshwanthpur,147,25,,,No,,112,UPI,5,4.2,4.8,Friday,July
2024-07-22,14:27:00,CNR7060687333,Success,CID809174,"Prime SUV",Chamarajpet,"Bannerghatta Road",35,35,,,No,,164,UPI,33,3.4,3.4,Monday,July
2024-07-01,16:49:00,CNR2515949679,Success,CID114380,eBike,Indiranagar,Yeshwanthpur,252,145,,,No,,208,UPI,44,3.5,4.5,Monday,July
2024-07-17,16:08:00,CNR5540256415,Success,CID180187,Auto,"Ramamurthy Nagar",Ulsoor,105,130,,,No,,759,UPI,18,4.4,4.6,Wednesday,July
2024-07-06,10:06:00,CNR5079235511,Success,CID281593,Bike,"HSR Layout",Kengeri,203,25,,,No,,903,UPI,20,3.8,3.1,Saturday,July
2024-07-02,10:02:00,CNR3919043744,Success,CID891652,Auto,Hulimavu,"JP Nagar",168,40,,,No,,231,UPI,6,4.7,3.9,Tuesday,July
2024-07-22,08:28:00,CNR5605324280,Success,CID944343,Bike,Rajajinagar,"Hosur Road",231,100,,,No,,462,UPI,16,4.3,3.6,Monday,July
2024-07-03,09:42:00,CNR9699563368,Success,CID828159,"Prime SUV",Banashankari,"HSR Layout",210,55,,,No,,357,UPI,1,3.6,4.7,Wednesday,July
2024-07-28,23:18:00,CNR2099849780,Success,CID704708,Bike,Ulsoor,Nagarbhavi,49,55,,,No,,364,UPI,27,3.4,3.9,Sunday,July
2024-07-09,23:15:00,CNR6147314841,Success,CID105335,Auto,"Sahakar Nagar","MG Road",203,90,,,No,,834,UPI,17,4.6,4.8,Tuesday,July
2024-07-11,05:08:00,CNR4209562396,Success,CID141288,"Prime SUV","KR Puram","KR Puram",238,130,,,No,,856,UPI,14,3.8,4,Thursday,July
2024-07-18,14:06:00,CNR9696757215,Success,CID234811,"Prime SUV",Bellandur,"Hosur Road",84,90,,,No,,152,UPI,45,3.1,4.5,Thursday,July
2024-07-30,17:27:00,CNR1496811468,Success,CID994486,"Prime SUV",Malleshwaram,Yelahanka,77,75,,,No,,254,UPI,40,4.8,3.3,Tuesday,July
2024-07-08,01:49:00,CNR7392859777,Success,CID200194,eBike,Chickpet,"Tumkur Road",259,115,,,Yes,"Other Issue",493,UPI,49,3.6,3.6,Monday,July
2024-07-16,07:48:00,CNR8458327612,Success,CID788115,"Prime Sedan",Majestic,"Richmond Town",224,50,,,No,,837,UPI,36,3.7,4.1,Tuesday,July
2024-07-23,06:37:00,CNR3613484184,Success,CID558854,"Prime Plus","Sahakar Nagar","HSR Layout",175,75,,,No,,2599,UPI,32,4,3.7,Tuesday,July
2024-07-08,06:15:00,CNR2706060744,Success,CID263112,"Prime Sedan","MG Road",Ulsoor,98,70,,,No,,465,UPI,9,4.8,4.5,Monday,July
2024-07-04,05:05:00,CNR6888541386,Success,CID839599,"Prime SUV",Shivajinagar,Yeshwanthpur,42,145,,,No,,643,UPI,46,5,4.8,Thursday,July
2024-07-05,10:33:00,CNR7724057143,Success,CID500031,eBike,Kadugodi,Bellandur,189,30,,,No,,2031,UPI,41,4.1,4.2,Friday,July
2024-07-17,00:09:00,CNR3595533320,Success,CID805775,Mini,Indiranagar,"HSR Layout",238,30,,,No,,465,UPI,42,4,3.4,Wednesday,July
2024-07-10,17:37:00,CNR3055058581,Success,CID650893,"Prime Plus",Indiranagar,"Sahakar Nagar",252,80,,,No,,431,UPI,27,3.1,3.3,Wednesday,July
2024-07-25,05:46:00,CNR8784154069,Success,CID421712,"Prime SUV",Yeshwanthpur,Basavanagudi,196,105,,,No,,305,UPI,31,3,4,Thursday,July
2024-07-27,10:17:00,CNR2611496212,Success,CID279818,Auto,Bellandur,"Mysore Road",70,65,,,No,,616,UPI,9,3.4,3.9,Saturday,July
2024-07-13,08:53:00,CNR9052270104,Success,CID978564,"Prime Plus","Cox Town",Indiranagar,112,55,,,No,,232,UPI,32,5,3.1,Saturday,July
2024-07-27,06:30:00,CNR1479227240,Success,CID123050,Mini,"Mysore Road",Peenya,77,90,,,No,,238,UPI,37,4.4,3.5,Saturday,July
2024-07-27,02:03:00,CNR2505118585,Success,CID821181,"Prime SUV","Mysore Road","Cox Town",245,25,,,No,,265,UPI,36,4.4,4.7,Saturday,July
2024-07-26,03:19:00,CNR3735826158,Success,CID190696,eBike,Marathahalli,Padmanabhanagar,91,130,,,No,,297,UPI,11,4.5,3.9,Friday,July
2024-07-12,03:50:00,CNR6304527858,Success,CID402542,Mini,Rajajinagar,Peenya,238,25,,,No,,1360,UPI,46,4.1,3.7,Friday,July
2024-07-25,00:26:00,CNR2407143541,Success,CID485425,Mini,"Langford Town",Padmanabhanagar,189,65,,,No,,628,UPI,7,3.3,4.8,Thursday,July
2024-07-30,17:21:00,CNR4407449665,Success,CID900290,"Prime Plus",Kengeri,Banashankari,224,65,,,No,,202,UPI,49,4.5,3,Tuesday,July
2024-07-18,06:00:00,CNR5993996575,Success,CID679236,eBike,"RT Nagar",Hebbal,175,45,,,No,,380,UPI,5,4.9,3.3,Thursday,July
2024-07-30,16:43:00,CNR9622609136,Success,CID306575,Bike,"Hosur Road",Shantinagar,49,55,,,No,,420,UPI,48,4.1,4.3,Tuesday,July
2024-07-16,11:33:00,CNR7481423466,Success,CID145776,eBike,Ulsoor,"Electronic City",42,145,,,No,,216,UPI,1,3.5,4.9,Tuesday,July
2024-07-17,02:07:00,CNR2516040659,Success,CID896997,Mini,"Mysore Road",Banashankari,70,45,,,No,,2355,UPI,39,3.7,4.7,Wednesday,July
2024-07-14,12:45:00,CNR8343927230,Success,CID640127,"Prime SUV",Vijayanagar,"Cox Town",91,85,,,No,,100,UPI,7,3.2,3.8,Sunday,July
2024-07-24,06:02:00,CNR7154333546,Success,CID741446,"Prime Sedan",Basavanagudi,"Langford Town",35,130,,,Yes,"Customer Demand",1708,UPI,41,3.7,4.6,Wednesday,July
2024-07-01,08:42:00,CNR7582371917,Success,CID209696,"Prime Sedan",Indiranagar,Hulimavu,133,120,,,No,,216,UPI,10,3.5,3.8,Monday,July
2024-07-11,05:26:00,CNR4029200380,Success,CID339598,eBike,Kammanahalli,"Electronic City",119,85,,,No,,221,UPI,5,3.1,3.2,Thursday,July
2024-07-22,14:40:00,CNR7136196790,Success,CID925664,Auto,"KR Puram",Hulimavu,70,60,,,No,,327,UPI,4,5,3.3,Monday,July
2024-07-22,03:50:00,CNR5923010200,Success,CID345583,eBike,"JP Nagar",Rajajinagar,98,30,,,No,,315,UPI,37,3.8,4,Monday,July
2024-07-16,19:11:00,CNR3595809639,Success,CID332515,eBike,"Rajarajeshwari Nagar",Vijayanagar,35,85,,,No,,424,UPI,3,4.2,3.2,Tuesday,July
2024-07-13,18:36:00,CNR9457579910,Success,CID141705,Mini,"Ramamurthy Nagar",Jayanagar,224,60,,,No,,437,UPI,44,4.3,3.9,Saturday,July
2024-07-19,08:21:00,CNR1240327187,Success,CID189965,Mini,Koramangala,Yeshwanthpur,203,105,,,No,,325,UPI,45,3.8,4.2,Friday,July
2024-07-13,06:55:00,CNR2945790827,Success,CID725011,Auto,"Mysore Road",Rajajinagar,175,115,,,No,,492,UPI,4,3.7,4.7,Saturday,July
2024-07-20,13:13:00,CNR8059754036,Success,CID591585,"Prime SUV","Richmond Town","HSR Layout",77,125,,,No,,429,UPI,28,4.4,3.7,Saturday,July
2024-07-14,22:12:00,CNR3283438059,Success,CID580122,eBike,Kadugodi,"Sahakar Nagar",42,25,,,No,,177,UPI,7,5,4.2,Sunday,July
2024-07-05,10:50:00,CNR7231538133,Success,CID679026,Bike,Yelahanka,Chamarajpet,301,130,,,No,,180,UPI,30,3.1,4.5,Friday,July
2024-07-09,16:03:00,CNR6230738910,Success,CID800696,Bike,Jayanagar,Basavanagudi,147,145,,,No,,238,UPI,8,4.6,3.8,Tuesday,July
2024-07-11,07:11:00,CNR3004086693,Success,CID367461,Auto,"Mysore Road",Varthur,175,100,,,No,,350,UPI,8,5,3.8,Thursday,July
2024-07-15,20:10:00,CNR2602397248,Success,CID499300,"Prime Plus","RT Nagar",Varthur,196,65,,,No,,201,UPI,15,3.5,3.6,Monday,July
2024-07-22,11:13:00,CNR4046172805,Success,CID272892,Mini,"Hosur Road",Yelahanka,175,145,,,No,,775,UPI,21,3.5,4.6,Monday,July
2024-07-11,00:17:00,CNR1921948513,Success,CID956780,"Prime SUV",Majestic,"Langford Town",245,70,,,No,,312,UPI,9,4.6,3.3,Thursday,July
2024-07-17,18:33:00,CNR2887660642,Success,CID873890,"Prime Plus","BTM Layout","Langford Town",203,60,,,No,,191,UPI,48,4.6,4.3,Wednesday,July
2024-07-30,14:34:00,CNR3218722061,Success,CID402212,Bike,Nagarbhavi,"Sarjapur Road",301,75,,,No,,300,UPI,30,3.8,3.2,Tuesday,July
2024-07-06,03:50:00,CNR1338344429,Success,CID256183,Mini,"Richmond Town","Frazer Town",98,115,,,No,,236,UPI,20,4.9,4.1,Saturday,July
2024-07-12,04:17:00,CNR3463702432,Success,CID287842,"Prime Plus",Bellandur,"Tumkur Road",182,90,,,No,,239,UPI,27,4.7,3.2,Friday,July
2024-07-18,19:26:00,CNR3438788395,Success,CID362596,Bike,"Frazer Town",Kengeri,238,80,,,No,,412,UPI,25,4.4,4.7,Thursday,July
2024-07-24,02:26:00,CNR8663245949,Success,CID626653,eBike,"RT Nagar",Rajajinagar,91,35,,,No,,478,UPI,5,4.7,4.6,Wednesday,July
2024-07-04,18:11:00,CNR5927075448,Success,CID586289,Bike,Peenya,Devanahalli,77,115,,,No,,386,UPI,23,3.1,3.5,Thursday,July
2024-07-03,23:49:00,CNR2607012180,Success,CID466731,Auto,Ulsoor,Hebbal,231,55,,,No,,496,UPI,9,3.2,3.3,Wednesday,July
2024-07-24,09:53:00,CNR3494648217,Success,CID870483,"Prime Sedan",Hebbal,Jayanagar,126,30,,,No,,137,UPI,46,3.3,3.1,Wednesday,July
2024-07-08,19:55:00,CNR9220886651,Success,CID555783,Mini,Yeshwanthpur,Malleshwaram,140,40,,,No,,325,UPI,49,4.8,4.3,Monday,July
2024-07-04,20:01:00,CNR3891999996,Success,CID956801,"Prime Sedan",Shantinagar,Ulsoor,140,95,,,No,,444,UPI,46,4.6,4.8,Thursday,July
2024-07-23,18:24:00,CNR6791334913,Success,CID523352,"Prime SUV",Jayanagar,"Tumkur Road",147,85,,,No,,384,UPI,20,5,3.2,Tuesday,July
2024-07-12,22:28:00,CNR6083351781,Success,CID329665,"Prime SUV","Sahakar Nagar","KR Puram",189,65,,,No,,640,UPI,32,4.4,4,Friday,July
2024-07-17,05:30:00,CNR2082528526,Success,CID650213,Bike,Malleshwaram,Banashankari,119,50,,,No,,371,UPI,8,4.6,3.9,Wednesday,July
2024-07-08,22:44:00,CNR2245188046,Success,CID625587,Bike,Varthur,"Electronic City",161,25,,,Yes,"Vehicle Breakdown",539,UPI,22,4.3,3.4,Monday,July
2024-07-01,17:52:00,CNR9168395342,Success,CID384681,Mini,"Tumkur Road","Mysore Road",273,50,,,Yes,"Vehicle Breakdown",988,UPI,42,3.3,4.9,Monday,July
2024-07-01,12:45:00,CNR7514971502,Success,CID142010,Bike,Whitefield,Banashankari,280,90,,,No,,214,UPI,24,3.1,3.2,Monday,July
2024-07-15,17:44:00,CNR1269622227,Success,CID529139,Auto,Varthur,Chamarajpet,287,135,,,No,,199,UPI,10,4,3.3,Monday,July
2024-07-17,08:18:00,CNR6683006662,Success,CID769124,Mini,Ulsoor,Hennur,140,140,,,Yes,"Other Issue",221,UPI,30,3.1,3.4,Wednesday,July
2024-07-10,21:22:00,CNR9680254847,Success,CID519000,"Prime SUV",Kadugodi,"Langford Town",147,95,,,No,,399,UPI,9,3.7,4.9,Wednesday,July
2024-07-21,08:12:00,CNR5674925318,Success,CID162714,"Prime Sedan","KR Puram",Devanahalli,231,115,,,No,,2057,UPI,35,4.4,4.9,Sunday,July
2024-07-13,16:18:00,CNR8112766113,Success,CID103034,Auto,Chickpet,Basavanagudi,119,110,,,No,,467,UPI,3,4.4,3.2,Saturday,July
2024-07-11,00:50:00,CNR6964508421,Success,CID228085,"Prime Plus","Mysore Road",Kadugodi,119,115,,,No,,956,UPI,25,3.2,3.4,Thursday,July
2024-07-08,19:12:00,CNR7888232733,Success,CID911141,Mini,Kengeri,"Mysore Road",161,95,,,No,,523,UPI,29,3.2,4.7,Monday,July
2024-07-25,18:53:00,CNR2975237391,Success,CID591817,"Prime Sedan","Mysore Road","BTM Layout",224,60,,,No,,407,UPI,7,4.6,4,Thursday,July
2024-07-20,21:28:00,CNR4143870290,Success,CID530706,"Prime SUV",Banashankari,"Richmond Town",217,120,,,No,,709,UPI,22,3.6,4.6,Saturday,July
2024-07-16,22:20:00,CNR4758956154,Success,CID299284,Auto,Rajajinagar,Shivajinagar,49,120,,,No,,677,UPI,16,4.7,3.1,Tuesday,July
2024-07-21,08:29:00,CNR4066627323,Success,CID660690,eBike,Shivajinagar,Yelahanka,49,135,,,No,,207,UPI,48,4,3.8,Sunday,July
2024-07-05,23:36:00,CNR8550886147,Success,CID239656,Mini,"Cox Town",Bellandur,161,100,,,No,,329,UPI,23,3.4,4.7,Friday,July
2024-07-14,15:09:00,CNR4713718177,Success,CID444417,Bike,Shivajinagar,"Richmond Town",189,100,,,No,,490,UPI,44,3.9,3.4,Sunday,July
2024-07-29,10:31:00,CNR1369242284,Success,CID306368,Bike,Devanahalli,Kengeri,35,30,,,No,,179,UPI,45,3.8,4.3,Monday,July
2024-07-23,15:53:00,CNR4893023187,Success,CID929041,Auto,Marathahalli,"Magadi Road",91,95,,,No,,830,UPI,4,3.1,3.1,Tuesday,July
2024-07-05,16:16:00,CNR7528492632,Success,CID622220,"Prime SUV","Ramamurthy Nagar","JP Nagar",133,110,,,No,,366,UPI,18,4.3,4.1,Friday,July
2024-07-26,10:34:00,CNR2278330715,Success,CID718180,eBike,Vijayanagar,Kammanahalli,294,75,,,No,,454,UPI,27,3.6,4.9,Friday,July
2024-07-23,04:44:00,CNR8058008473,Success,CID888429,eBike,"Electronic City","Sahakar Nagar",168,25,,,No,,327,UPI,17,3,4.7,Tuesday,July
2024-07-04,04:35:00,CNR6057639161,Success,CID915982,"Prime Plus",Banashankari,Basavanagudi,252,140,,,No,,657,UPI,35,3.3,4.6,Thursday,July
2024-07-15,22:32:00,CNR6346234931,Success,CID912424,Bike,"Sahakar Nagar",Hulimavu,175,75,,,No,,637,UPI,48,3.7,3.4,Monday,July
2024-07-22,12:52:00,CNR8754584716,Success,CID419559,eBike,"Tumkur Road","Langford Town",105,130,,,No,,334,UPI,1,4.9,3.4,Monday,July
2024-07-29,04:24:00,CNR5157111288,Success,CID926454,Auto,Malleshwaram,Jayanagar,203,90,,,No,,460,UPI,4,3,3.4,Monday,July
2024-07-25,12:09:00,CNR3445389837,Success,CID453622,eBike,"JP Nagar",Kammanahalli,231,60,,,No,,805,UPI,8,3.2,4,Thursday,July
2024-07-05,05:52:00,CNR2210692716,Success,CID831485,Mini,Peenya,"Cox Town",252,50,,,No,,396,UPI,21,3,4.5,Friday,July
2024-07-06,10:43:00,CNR6875503535,Success,CID803405,"Prime Sedan",Padmanabhanagar,Hennur,56,85,,,No,,174,UPI,46,4.5,4.4,Saturday,July
2024-07-02,07:20:00,CNR3906028581,Success,CID552557,eBike,Vijayanagar,Varthur,301,105,,,No,,970,UPI,21,3.6,3.3,Tuesday,July
2024-07-09,23:34:00,CNR6337363031,Success,CID697514,Mini,"Magadi Road",Whitefield,168,50,,,No,,256,UPI,49,4.5,4.3,Tuesday,July
2024-07-05,05:19:00,CNR1212961471,Success,CID793312,Bike,Marathahalli,Indiranagar,91,120,,,Yes,"Vehicle Breakdown",626,UPI,47,4.5,3.3,Friday,July
2024-07-20,03:39:00,CNR8378881830,Success,CID815964,Mini,Peenya,Hebbal,42,30,,,No,,1394,UPI,39,4.3,3.7,Saturday,July
2024-07-29,21:46:00,CNR8590149397,Success,CID533940,eBike,Yeshwanthpur,"Tumkur Road",280,95,,,No,,127,UPI,30,3.5,4.9,Monday,July
2024-07-19,16:16:00,CNR4914773450,Success,CID927952,Mini,Koramangala,Nagarbhavi,245,55,,,No,,333,UPI,47,4.4,3.7,Friday,July
2024-07-28,17:25:00,CNR7506763947,Success,CID388731,"Prime Plus",Ulsoor,Chickpet,77,55,,,No,,314,UPI,12,4.6,3.8,Sunday,July
2024-07-11,09:01:00,CNR8253127371,Success,CID577566,"Prime SUV","Sahakar Nagar","Richmond Town",245,65,,,No,,1333,UPI,49,4.4,4,Thursday,July
2024-07-24,17:09:00,CNR7528707457,Success,CID726751,"Prime Plus","Bannerghatta Road","Sahakar Nagar",84,100,,,No,,440,UPI,46,3.4,4.1,Wednesday,July
2024-07-10,02:51:00,CNR3032130402,Success,CID388242,Mini,"HSR Layout",Kadugodi,133,75,,,No,,879,UPI,3,4.2,3.2,Wednesday,July
2024-07-08,16:03:00,CNR5351917690,Success,CID158838,eBike,Kadugodi,Indiranagar,49,80,,,No,,186,UPI,7,3.6,4.7,Monday,July
2024-07-21,18:11:00,CNR5841077622,Success,CID618568,"Prime Sedan",Bellandur,Indiranagar,252,125,,,No,,714,UPI,7,3.2,3.9,Sunday,July
2024-07-27,15:26:00,CNR9452745357,Success,CID412753,Auto,Yeshwanthpur,"Hosur Road",175,80,,,No,,506,UPI,5,3.8,3.1,Saturday,July
2024-07-10,17:34:00,CNR4469528360,Success,CID140901,"Prime Sedan",Yelahanka,Yeshwanthpur,280,40,,,No,,380,UPI,26,3.6,3.1,Wednesday,July
2024-07-16,04:47:00,CNR2636678440,Success,CID945818,Auto,Varthur,Varthur,294,135,,,No,,161,UPI,7,3.8,3.2,Tuesday,July
2024-07-12,01:51:00,CNR9083207706,Success,CID384486,Mini,Basavanagudi,Yelahanka,168,45,,,No,,430,UPI,15,3.2,4.2,Friday,July
2024-07-05,04:17:00,CNR1341935961,Success,CID177964,"Prime Sedan",Whitefield,Kammanahalli,119,100,,,No,,306,UPI,38,4.6,4,Friday,July
2024-07-11,18:45:00,CNR8580562939,Success,CID386030,eBike,"Cox Town",Shivajinagar,133,145,,,No,,372,UPI,3,3.1,4.8,Thursday,July
2024-07-05,22:38:00,CNR8629759245,Success,CID396759,Bike,"RT Nagar","Ramamurthy Nagar",280,90,,,No,,368,UPI,29,3.8,4.2,Friday,July
2024-07-02,19:22:00,CNR3746897920,Success,CID927105,"Prime Plus",Kadugodi,Peenya,126,145,,,No,,142,UPI,41,5,3.3,Tuesday,July
2024-07-28,20:01:00,CNR2904098219,Success,CID600577,Auto,Peenya,"Mysore Road",91,145,,,No,,175,UPI,1,4.8,3.2,Sunday,July
2024-07-19,07:17:00,CNR9709329858,Success,CID309244,eBike,Whitefield,Koramangala,84,95,,,Yes,"Vehicle Breakdown",760,UPI,28,4.2,3.2,Friday,July
2024-07-26,03:52:00,CNR8240794278,Success,CID555836,Auto,Rajajinagar,Marathahalli,77,45,,,Yes,"Vehicle Breakdown",1911,UPI,7,4.3,4.1,Friday,July
2024-07-29,13:28:00,CNR5993453233,Success,CID788714,Auto,Bellandur,"Tumkur Road",70,55,,,No,,351,UPI,10,5,3.8,Monday,July
2024-07-03,04:30:00,CNR1846997446,Success,CID440538,"Prime Plus",Bellandur,"Cox Town",140,80,,,No,,354,UPI,34,3.7,3.9,Wednesday,July
2024-07-20,00:46:00,CNR4887119139,Success,CID407509,"Prime SUV",Rajajinagar,Indiranagar,301,45,,,No,,121,UPI,47,4.2,3.9,Saturday,July
2024-07-11,05:08:00,CNR2053478879,Success,CID720673,eBike,Whitefield,Basavanagudi,70,35,,,No,,320,UPI,36,3.8,3.4,Thursday,July
2024-07-14,06:57:00,CNR4169880183,Success,CID370354,Mini,"Ramamurthy Nagar","JP Nagar",42,105,,,No,,656,UPI,37,4.1,4.5,Sunday,July
2024-07-13,03:08:00,CNR8874805205,Success,CID124876,Mini,Shivajinagar,"Frazer Town",133,135,,,No,,907,UPI,49,4.3,4.8,Saturday,July
2024-07-08,19:40:00,CNR7982827867,Success,CID765318,eBike,"Rajarajeshwari Nagar","Sarjapur Road",217,135,,,No,,514,UPI,21,4.2,3.6,Monday,July
2024-07-10,07:21:00,CNR4203672249,Success,CID872111,"Prime Plus","Sahakar Nagar","HSR Layout",147,30,,,No,,450,UPI,1,3.7,4.4,Wednesday,July
2024-07-13,23:29:00,CNR4778467753,Success,CID430687,Mini,Kadugodi,Padmanabhanagar,49,50,,,No,,157,UPI,27,3.8,3.7,Saturday,July
2024-07-27,02:34:00,CNR3071987927,Success,CID968108,eBike,"Langford Town",Varthur,175,65,,,No,,239,UPI,20,4.2,3.5,Saturday,July
2024-07-02,19:25:00,CNR4972504784,Success,CID675115,Mini,"Rajarajeshwari Nagar",Basavanagudi,35,95,,,Yes,"Vehicle Breakdown",719,UPI,35,3.4,4,Tuesday,July
2024-07-07,15:57:00,CNR4117171135,Success,CID880480,"Prime SUV","Magadi Road","Tumkur Road",238,45,,,No,,321,UPI,13,3.2,4.1,Sunday,July
2024-07-22,00:54:00,CNR9087812918,Success,CID566646,Mini,Hulimavu,Jayanagar,266,50,,,No,,118,UPI,25,4.9,4,Monday,July
2024-07-06,03:51:00,CNR2791640072,Success,CID604549,Mini,Nagarbhavi,"Sarjapur Road",245,60,,,No,,341,UPI,25,4.5,4.1,Saturday,July
2024-07-16,23:05:00,CNR7769581322,Success,CID295924,"Prime Plus","Rajarajeshwari Nagar",Whitefield,84,35,,,No,,529,UPI,23,3.2,4.7,Tuesday,July
2024-07-13,08:27:00,CNR3620584972,Success,CID175344,Auto,"MG Road",Marathahalli,98,140,,,No,,228,UPI,9,3,4.7,Saturday,July
2024-07-16,04:12:00,CNR5017815229,Success,CID630493,eBike,Bellandur,Ulsoor,301,135,,,No,,536,UPI,17,4.3,4.3,Tuesday,July
